date,title,link,page
2023-05-18,🔥New PHBUSDT Contract,https://announcements.bybit.com/en-US/article/-new-phbusdt-contract-bltac1d159d3017a2c8/,61
2023-05-18,More Fiat Balances Now Supported on P2P Trading,https://announcements.bybit.com/en-US/article/more-fiat-balances-now-supported-on-p2p-trading-blt741b2ee16f65e14a/,61
2023-05-18,"[New Users] Cyber NFTs and 1,500 USDT Worth of Mystery Boxes Up for Grabs!",https://announcements.bybit.com/en-US/article/-new-users-cyber-nfts-and-1-500-usdt-worth-of-mystery-boxes-up-for-grabs--blt8613c3920e3889fd/,61
2023-05-18,Referral Fiesta: Refer Friends to Bybit and Earn Up to 50 USDT!,https://announcements.bybit.com/en-US/article/referral-fiesta-refer-friends-to-bybit-and-earn-up-to-50-usdt--blt5fbbe8d9b7d4e077/,61
2023-05-17,Get Your Exclusive Checo Mini-Helmet & Oracle Red Bull Racing Jacket!,https://announcements.bybit.com/en-US/article/get-your-exclusive-checo-mini-helmet-oracle-red-bull-racing-jacket--blt7e68dee7eb490656/,62
2023-05-17,Vote to List 6 Meme Tokens on Bybit Spot!,https://announcements.bybit.com/en-US/article/vote-to-list-6-meme-tokens-on-bybit-spot--bltb16a2b4908bdd5fa/,62
2023-05-17,"Bybit Lending Fiesta: Earn VIP Trial Cards, 50 USDT Coupons, and Up to 16.46% Hourly APR!",https://announcements.bybit.com/en-US/article/bybit-lending-fiesta-earn-vip-trial-cards-50-usdt-coupons-and-up-to-16-46-hourly-apr--blt8d874a62eba5ecac/,62
2023-05-17,Changes to  Max. Order Size for  USDT Perpetual Contracts,https://announcements.bybit.com/en-US/article/changes-to-max-order-size-for-usdt-perpetual-contracts-blt704ef9981458b73b/,62
2023-05-17,FlappyMoonbird (FMB) on Bybit Web3 IDO: Snapshot Period Starts Soon,https://announcements.bybit.com/en-US/article/flappymoonbird-fmb-on-bybit-web3-ido-snapshot-period-starts-soon-blt6f60b27750f6a0a9/,62
2023-05-17,Changes To Tick Size for  USDT Perpetual Contracts,https://announcements.bybit.com/en-US/article/changes-to-tick-size-for-usdt-perpetual-contracts-blt262c2a2b6f7fd79c/,62
2023-05-17,"Referral Program 2.0: Reloaded With Up to 1,025 USDT in Rewards and 30% Commission!",https://announcements.bybit.com/en-US/article/referral-program-2-0-reloaded-with-up-to-1-025-usdt-in-rewards-and-30-commission--blt79dbff8af04c511a/,62
2023-05-17,"Upcoming Maintenance for Derivatives Accounts on May 19, 2023",https://announcements.bybit.com/en-US/article/upcoming-maintenance-for-derivatives-accounts-on-may-19-2023-blt6512ad1608d131ad/,62
2023-05-16,✨ 15 Million Celebration: 20 USDT Welcome Rewards Await,https://announcements.bybit.com/en-US/article/-15-million-celebration-20-usdt-welcome-rewards-await-bltb853aa75eb3efb65/,63
2023-05-16,ETH 2.0 Liquid Staking: Enjoy Up to 7% APR with One Click,https://announcements.bybit.com/en-US/article/eth-2-0-liquid-staking-enjoy-up-to-7-apr-with-one-click-blt2be6bffd63d51536/,63
2023-05-16,"Upcoming Maintenance Notice (May 16 - Jun 30, 2023)",https://announcements.bybit.com/en-US/article/upcoming-maintenance-notice-may-16---jun-30-2023--bltebd67c460a6953aa/,63
2023-05-16,Now Live: SUIA/USDT Listing,https://announcements.bybit.com/en-US/article/now-live-suia-usdt-listing-bltb392cc844a891d9e/,63
2023-05-16,Now Live: FlappyMoonbird (FMB) on Bybit Web3 IDO,https://announcements.bybit.com/en-US/article/now-live-flappymoonbird-fmb-on-bybit-web3-ido-blt4b49c1302406474a/,63
2023-05-16,Bybit to Transition to English as Reference Language for European Users,https://announcements.bybit.com/en-US/article/Bybit-to-Transition-to-English-as-Reference-Language-for-European-Users-bltbcd984d426397e2a/,63
2023-05-16,Unified Trading Account: Upcoming Parameter Modifications,https://announcements.bybit.com/en-US/article/unified-trading-account-upcoming-parameter-modifications-blt04a6006f731f630d/,63
2023-05-16,BYBIT CRYPTO IPL TRADING BATTLE ROYALE: BATTLE BETWEEN THE BEST FORCES,https://announcements.bybit.com/en-US/article/bybit-crypto-ipl-trading-battle-royale-battle-between-the-best-forces-bltcc11f10d10f25535/,63
2023-05-15,"Coming Soon: TURBOS/USDT on Spot — Deposit and Share 16,000,000 TURBOS Prize Pool!",https://announcements.bybit.com/en-US/article/coming-soon-turbos-usdt-on-spot-deposit-and-share-16-000-000-turbos-prize-pool--bltd9a425de4a8ec0de/,64
2023-05-15,Bybit Savings: Up to 5% APR! 💥,https://announcements.bybit.com/en-US/article/bybit-savings-up-to-5-apr--bltebbe5a8eff60db7b/,64
2023-05-15,Bybit and Satos Collaborate to Offer Next-Level Custodial and Fiat-to Crypto Services to Dutch Users,https://announcements.bybit.com/en-US/article/bybit-and-satos-collaborate-to-offer-next-level-custodial-and-fiat-to-crypto-services-to-dutch-users-blt552f892cea31bf6c/,64
2023-05-12,ByVotes Chapter 14: The Results Are In!,https://announcements.bybit.com/en-US/article/byvotes-chapter-14-the-results-are-in--blt7e0c44bbef8c4cc7/,64
2023-05-12,"New Listing: BOB/USDT — Grab a Share of the 2,000,000,000 BOB Prize Pool!",https://announcements.bybit.com/en-US/article/new-listing-bob-usdt-grab-a-share-of-the-2-000-000-000-bob-prize-pool--bltf5813af074c1c4c0/,64
2023-05-12,Bybit to List LMWR on Spot,https://announcements.bybit.com/en-US/article/bybit-to-list-lmwr-on-spot-blt218f31c30002a28d/,64
2023-05-12,"Bybit Launchpool: Stake BIT to Earn a Share of 900,000 SUIA!",https://announcements.bybit.com/en-US/article/bybit-launchpool-stake-bit-to-earn-a-share-of-900-000-suia--blt2daac71bd2a67cd4/,64
2023-05-12,"Bybit to Upgrade Copy Trading System on May 15, 2023",https://announcements.bybit.com/en-US/article/bybit-to-upgrade-copy-trading-system-on-may-15-2023-blt88008d2a4fc7d36b/,65
2023-05-12,"[Africa Exclusive] Crypto Education Showdown: Win an iPhone 14 Pro Max and Share the 18,000 USDT Prize Pool!",https://announcements.bybit.com/en-US/article/-africa-exclusive-crypto-education-showdown-win-an-iphone-14-pro-max-and-share-the-18-000-usdt-prize-pool--blta11f98821945bed4/,64
2023-05-11,"New Spot Listing: LADYS/USDT — 250,000,000,000 LADYS Prize Pool For Grabs",https://announcements.bybit.com/en-US/article/new-spot-listing-ladys-usdt-250-000-000-000-ladys-prize-pool-for-grabs-blt087ef06a6b24070b/,65
2023-05-11,Referral Rampage: Earn 50 USDT and 30% Commissions!,https://announcements.bybit.com/en-US/article/referral-rampage-earn-50-usdt-and-30-commissions--blt98e9640185ad1498/,65
2023-05-11,"Paradigm x Bybit:  Share 1,000,000 USDT Prize Pool and Enjoy No Quoting Obligations for Blocktrading",https://announcements.bybit.com/en-US/article/paradigm-x-bybit-share-1-000-000-usdt-prize-pool-and-enjoy-no-quoting-obligations-for-blockading-blt09e604393061b5e3/,65
2023-05-11,Coming Soon: 10000LADYSUSDT Perpetual Contracts,https://announcements.bybit.com/en-US/article/coming-soon-10000ladysusdt-perpetual-contracts-blt72ae80c1d90d8567/,65
2023-05-11,"Meme Carnival: Trade PEPE and More to Share 20,000 USDT Prize Pool",https://announcements.bybit.com/en-US/article/meme-carnival-trade-pepe-and-more-to-share-20-000-usdt-prize-pool-bltd936f96927aa4d2b/,65
2023-05-11,Tailored Bybit Hong Kong Platform Now Live,https://announcements.bybit.com/en-US/article/tailored-bybit-hong-kong-platform-now-live-blt0e6566f0468e018a/,65
2023-05-10,"P2P Monthly Pulse: 2 New Upgrades and 50,000 USDT Up for Grabs!",https://announcements.bybit.com/en-US/article/p2p-monthly-pulse-2-new-upgrades-and-50-000-usdt-up-for-grabs--blt9463e3732d44e282/,66
2023-05-10,"New Listing: KARATE/USDT — Grab a Share of the 100,000 USDT Prize Pool!",https://announcements.bybit.com/en-US/article/new-listing-karate-usdt-grab-a-share-of-the-100-000-usdt-prize-pool--blt663a931e6f08d5eb/,65
2023-05-09,Bybit to Support GALA (v2) Migration,https://announcements.bybit.com/en-US/article/bybit-to-support-gala-v2-migration-bltca20dfaef1f35585/,66
2023-05-08,"Bybit x ApeX Pro: Try ApeX Pro and Share 90,000 USDC Prize Pool",https://announcements.bybit.com/en-US/article/bybit-x-apex-pro-try-apex-pro-and-share-90-000-usdc-prize-pool-blte6651c1a567917f0/,66
2023-05-08,Derivatives: Upgrade of Take Profit/Stop Loss Feature,https://announcements.bybit.com/en-US/article/derivatives-upgrade-of-take-profit-stop-loss-feature-blt741d9e5777be1c7e/,66
2023-05-08,Upcoming Changes to Interest-Free Loan Quota for USDT and USDC Assets (UTA/UMA),https://announcements.bybit.com/en-US/article/upcoming-changes-to-interest-free-loan-quota-for-usdt-and-usdc-assets-uta-uma--blt2319c63cfa33eaaa/,66
2023-05-08,"ByVotes Chapter 14: Vote for Your Favorite Project From Velo Labs, Alethea AI, tomiNet",https://announcements.bybit.com/en-US/article/byvotes-chapter-14-vote-for-your-favorite-project-from-velo-labs-alethea-ai-tominet-blt9626e667656e39b6/,66
2023-05-08,"Deposit with ZEN and Share the 1,000 USDT Prize Pool!",https://announcements.bybit.com/en-US/article/deposit-with-zen-and-share-the-1-000-usdt-prize-pool--blta58a29d95ccad72e/,66
2023-05-05,[EU and UK Exclusive] Rewards Market Launch Party: Earn Double Points With Bybit Card!,https://announcements.bybit.com/en-US/article/-eu-and-uk-exclusive-rewards-market-launch-party-earn-double-points-with-bybit-card--blte46297779e17a75c/,67
2023-05-05,"Bybit Community Fiesta: Exclusive Trading Event for India, Pakistan, and Bangladesh 🎉",https://announcements.bybit.com/en-US/article/bybit-community-fiesta-exclusive-trading-event-for-india-pakistan-and-bangladesh--bltdf45303c4c54f857/,67
2023-05-05,🔥New EDUUSDT Contract,https://announcements.bybit.com/en-US/article/-new-eduusdt-contract-blte540b2f7582a1c2d/,67
2023-05-05,Coming Soon: EDUUSDT Perpetual Contracts,https://announcements.bybit.com/en-US/article/coming-soon-eduusdt-perpetual-contracts-blte64a706ebd101ada/,67
2023-05-05,Bybit to List PEPE on Spot,https://announcements.bybit.com/en-US/article/bybit-to-list-pepe-on-spot-blt3488f9f36c89938c/,66
2023-05-04,Bybit Quests: Learn about Bybit Lending and Stand to Win 25 USDT,https://announcements.bybit.com/en-US/article/bybit-quests-learn-about-bybit-lending-and-stand-to-win-25-usdt-blt333f5464efdfde64/,67
2023-05-03,🔥New 1000PEPEUSDT Contract,https://announcements.bybit.com/en-US/article/-new-1000pepeusdt-contract-blt9d53849f9cba1ef8/,67
2023-05-03,Coming Soon: 1000PEPEUSDT Perpetual Contracts,https://announcements.bybit.com/en-US/article/coming-soon-1000pepeusdt-perpetual-contracts-blt628091406e3889cc/,67
2023-05-03,🔥New SUIUSDT Contract,https://announcements.bybit.com/en-US/article/-new-suiusdt-contract-bltf21344311f1e3aa6/,67
2023-05-03,"Bybit x Sui: Share a 100,000 USDT Prize Pool",https://announcements.bybit.com/en-US/article/bybit-x-sui-share-a-100-000-usdt-prize-pool-bltb3dbd60b5566d46c/,68
2023-05-02,"Axelar (AXL) Mainnet Integration on Bybit — 77,500 AXL Up for Grabs",https://announcements.bybit.com/en-US/article/axelar-axl-mainnet-integration-on-bybit-77-500-axl-up-for-grabs-blt79b933a1d3f56e12/,68
2023-05-02,Introducing Bybit Lending - Earn Hourly Interest on Your Idle Assets!,https://announcements.bybit.com/en-US/article/introducing-bybit-lending---earn-hourly-interest-on-your-idle-assets--blt11298ea2611c9ef9/,68
2023-05-01,May Day Madness: Win Up to 11 USDT With Bybit!,https://announcements.bybit.com/en-US/article/may-day-madness-win-up-to-11-usdt-with-bybit--blt51ddb4183dae2d65/,68
2023-04-28,Embark on a Zero-Fee Tour With Bybit,https://announcements.bybit.com/en-US/article/embark-on-a-zero-fee-tour-with-bybit-blta398ecae4463ed13/,68
2023-04-28,"[India Pakistan and Bangladesh exclusive] Trade and Earn Up to $1,500 in Rewards",https://announcements.bybit.com/en-US/article/-india-pakistan-and-bangladesh-exclusive-trade-and-earn-up-to-1-500-in-rewards-blt9b6da0615e8033d9/,68
2023-04-28,"Bybit Card: Share 48,000 USDT in Welcome Gift!",https://announcements.bybit.com/en-US/article/bybit-card-share-48-000-usdt-in-welcome-gift--blt6a1622b69146e38b/,68
2023-04-27,[VIP Exclusive] Bybit x ApeX Pro: Claim Your 50 USDC Bonus Now!,https://announcements.bybit.com/en-US/article/-vip-exclusive-bybit-x-apex-pro-claim-your-50-usdc-bonus-now--bltb221378c96849791/,68
2023-04-27,Copy Trading Upgrades: Introducing Follower Report and Master Trader Tier Adjustments,https://announcements.bybit.com/en-US/article/copy-trading-upgrades-introducing-follower-report-and-master-trader-tier-adjustments-blt3d82bdba23c8344c/,69
2023-04-26,Introducing: Exclusive VIP Plans on Dual Asset 2.0,https://announcements.bybit.com/en-US/article/introducing-exclusive-vip-plans-on-dual-asset-2-0-bltf0a03c39baf0e3ec/,70
2023-04-26,Changes To Tick Size for USDT Perpetual Contract,https://announcements.bybit.com/en-US/article/changes-to-tick-size-for-usdt-perpetual-contract-blt0c48cca929ecb8be/,70
2023-04-26,"New Listing: TAMA/USDT — Grab a Share of the 4,000,000 TAMA Prize Pool",https://announcements.bybit.com/en-US/article/new-listing-tama-usdt-grab-a-share-of-the-4-000-000-tama-prize-pool-blt4e617a5460925372/,69
2023-04-26,"Notice on Adjustment of Order Price Limits for Spot Trading (Apr 27, 2023)",https://announcements.bybit.com/en-US/article/notice-on-adjustment-of-order-price-limits-for-spot-trading-apr-27-2023--blt4d0fe7915c791576/,70
2023-04-26,Changes to Max. Order Size for USDT Perpetual Contract,https://announcements.bybit.com/en-US/article/changes-to-max-order-size-for-usdt-perpetual-contract-bltf43fe41af01d2bfa/,69
2023-04-26,Bybit to Support Flow (FLOW) Network Upgrade (Expected on Apr 26),https://announcements.bybit.com/en-US/article/bybit-to-support-flow-flow-network-upgrade-expected-on-apr-26--bltaca67a60e7813a74/,69
2023-04-26,Terms and Conditions from SUI,https://announcements.bybit.com/en-US/article/terms-and-conditions-from-sui-blt87f14ce7e9f92188/,69
2023-04-26,Bybit to Support Filecoin (FIL) Hard Fork,https://announcements.bybit.com/en-US/article/bybit-to-support-filecoin-fil-hard-fork-blt5d0c1e0cfcd45e26/,69
2023-04-26,Privacy Notice from SUI,https://announcements.bybit.com/en-US/article/privacy-notice-from-sui-blt8ef26aca0fc005db/,69
2023-04-26,USDT Perpetual: Risk Limit Adjustment for RNDRUSDT & FITFIUSDT,https://announcements.bybit.com/en-US/article/usdt-perpetual-risk-limit-adjustment-for-rndrusdt-fitfiusdt-blt806dd57a268fbb1e/,69
2023-04-25,"New Listing: MVL/USDT — Grab a Share of the 23,000,000 MVL Prize Pool!",https://announcements.bybit.com/en-US/article/new-listing-mvl-usdt-grab-a-share-of-the-23-000-000-mvl-prize-pool--blt1637253b0363ff41/,70
2023-04-25,Notice on Adjustment of Platform Interest Rates and Interest Calculations,https://announcements.bybit.com/en-US/article/notice-on-adjustment-of-platform-interest-rates-and-interest-calculations-bltd92b43f167a707f8/,70
2023-04-25,"Trader's Cup Asia: Team Up, Trade and Unlock a 200,000 USDT Prize Pool!",https://announcements.bybit.com/en-US/article/trader-s-cup-asia-team-up-trade-and-unlock-a-200-000-usdt-prize-pool--blt195b8ed5250cc2af/,70
2023-04-25,Bybit Completes HNT Token Swap to Solana: Deposits and Withdrawals Now Available,https://announcements.bybit.com/en-US/article/bybit-completes-hnt-token-swap-to-solana-deposits-and-withdrawals-now-available-bltb4cca0a3681907c1/,70
2023-04-21,Festive Fitr Fun: Buy USDT on P2P and Earn Up to 10 USDT Bonus!,https://announcements.bybit.com/en-US/article/festive-fitr-fun-buy-usdt-on-p2p-and-earn-up-to-10-usdt-bonus--bltae386ba7a97ccf95/,70
2023-04-20,"Copy Trading 1st Anniversary: Trade With Zero Losses and Grab 60,000+ USDT in Rewards!",https://announcements.bybit.com/en-US/article/copy-trading-1st-anniversary-trade-with-zero-losses-and-grab-60-000-usdt-in-rewards--bltc2a5436ac5689480/,71
2023-04-20,"Referral Double Delight Reloaded: 10,000 USDT Grand Prize and 25 USDT Cashbacks Await!",https://announcements.bybit.com/en-US/article/referral-double-delight-reloaded-10-000-usdt-grand-prize-and-25-usdt-cashbacks-await--bltdc25daeecf7096c9/,71
2023-04-19,"[Africa Exclusive] Trade and Earn Up to $2,000 in Rewards",https://announcements.bybit.com/en-US/article/-africa-exclusive-trade-and-earn-up-to-2-000-in-rewards-blt0b40f8fabe12a067/,71
2023-04-19,"P2P Referral Rush: Refer Friends and Share a 50,000 USDT Bonus Pool!",https://announcements.bybit.com/en-US/article/p2p-referral-rush-refer-friends-and-share-a-50-000-usdt-bonus-pool--blt8f44fefd90b38721/,71
2023-04-18,Postponement of SUI ByStarter Subscription,https://announcements.bybit.com/en-US/article/postponement-of-sui-bystarter-subscription-blt9c9cbd00720e88c5/,71
2023-04-18,Introducing: Copy Trading Private Mode,https://announcements.bybit.com/en-US/article/introducing-copy-trading-private-mode-bltfb49ef6583cf2957/,71
2023-04-17,⚡️ New Fiat Payment Methods,https://announcements.bybit.com/en-US/article/-new-fiat-payment-methods-blt2aaa26bba6b17151/,72
2023-04-17,"Celebrate Bybit's Dubai HQ Opening With 7,000 USDT in Rewards & More ✨",https://announcements.bybit.com/en-US/article/celebrate-bybit-s-dubai-hq-opening-with-7-000-usdt-in-rewards-more--bltdf9d560e783869bc/,71
2023-04-17,🔥 New RDNTUSDT Contract,https://announcements.bybit.com/en-US/article/-new-rdntusdt-contract-blt132f4cbffa74a73d/,71
2023-04-14,Bybit x Sui Network: SUI Token Sale on ByStarter,https://announcements.bybit.com/en-US/article/bybit-x-sui-network-sui-token-sale-on-bystarter-bltadda24f0c2244cb9/,72
2023-04-14,Bybit Strengthens Proof of Reserves to Include 20 Tokens,https://announcements.bybit.com/en-US/article/bybit-strengthens-proof-of-reserves-to-include-20-tokens-blt34526318dee36c21/,72
2023-04-14,"Copy Trading: Cross Margin Support From Apr 17, 2023",https://announcements.bybit.com/en-US/article/copy-trading-cross-margin-support-from-apr-17-2023-blt9960d498e8aa873a/,72
2023-04-13,"Coming Soon: PLAY/USDT — 50,000 USDT Up for Grabs!",https://announcements.bybit.com/en-US/article/coming-soon-play-usdt-50-000-usdt-up-for-grabs--blt112a48f0941aa786/,72
2023-04-13,🔥 Fresh On Deck: Physical Bybit Card,https://announcements.bybit.com/en-US/article/-fresh-on-deck-physical-bybit-card-bltd21146e5bad257fe/,72
2023-04-12,Understanding Identity Verification: Enhancing Your Account Protection,https://announcements.bybit.com/en-US/article/understanding-identity-verification-enhancing-your-account-protection-blt14fb804cb4d11239/,73
2023-04-12,Bybit to Support Ethereum Shanghai Upgrade,https://announcements.bybit.com/en-US/article/bybit-to-support-ethereum-shanghai-upgrade-blt13348df729554d5d/,73
2023-04-12,Paradigm x Bybit: USDT-Margined Delta-1 Spreads with Unified Trading Account,https://announcements.bybit.com/en-US/article/paradigm-x-bybit-usdt-margined-delta-1-spreads-with-unified-trading-account-blt86cf57c6afbf352e/,72
2023-04-12,PLAY Web3 IDO Update: Change in Token Contract Address,https://announcements.bybit.com/en-US/article/play-web3-ido-update-change-in-token-contract-address-bltd872c8d3f3d1de43/,72
2023-04-11,NEW: Create Spot and Futures Grid Bots From Main Trading Terminal,https://announcements.bybit.com/en-US/article/new-create-spot-and-futures-grid-bots-from-main-trading-terminal-blt2313d10821a6fde1/,73
2023-04-11,Congratulations to Bybit Web3 IDO Winners!,https://announcements.bybit.com/en-US/article/congratulations-to-bybit-web3-ido-winners--blt9196e383b80700e8/,73
2023-04-11,Perpetual Contracts: Adjustment of Spot Index Price Calculation Method,https://announcements.bybit.com/en-US/article/perpetual-contracts-adjustment-of-spot-index-price-calculation-method-blt77221cf9d3fea59d/,73
2023-04-10,Changes to Tick Size for USDT Perpetual Contract (2023-04-10),https://announcements.bybit.com/en-US/article/changes-to-tick-size-for-usdt-perpetual-contract-2023-04-10--blt8833814262702d0f/,74
2023-04-10,"Top Trader Showdown: Trade and Unlock a 850,000 USDT Prize Pool!",https://announcements.bybit.com/en-US/article/top-trader-showdown-trade-and-unlock-a-850-000-usdt-prize-pool--blt53012cdef5c32bfe/,73
2023-04-10,Bybit to List RLTM on Spot,https://announcements.bybit.com/en-US/article/bybit-to-list-rltm-on-spot-bltc4371eaa6a2ac337/,73
2023-04-10,New Users: Deposit $100 to Win $100 + Up to $500 in Mystery Box Rewards!,https://announcements.bybit.com/en-US/article/new-users-deposit-100-to-win-100-up-to-500-in-mystery-box-rewards--blt2a4548cec0ffee89/,74
2023-04-10,"New Listing: AGI/USDT — Share a Prize Pool Worth Over 1,000,000 AGI!",https://announcements.bybit.com/en-US/article/new-listing-agi-usdt-share-a-prize-pool-worth-over-1-000-000-agi--bltb3f0f7af1f011e2c/,74
2023-04-10,Congratulations to Bybit Web3 IDO Winners,https://announcements.bybit.com/en-US/article/congratulations-to-bybit-web3-ido-winners-bltc7c4dcc0fac35ac5/,74
2023-04-10,"New Listing: CGPT/USDT — Grab a Share of the 100,000 USDT + 600,000 CGPT Prize Pool!",https://announcements.bybit.com/en-US/article/new-listing-cgpt-usdt-grab-a-share-of-the-100-000-usdt-600-000-cgpt-prize-pool--bltc0bc3354b753f542/,74
2023-04-10,"April Cherry Blossoms Lucky Draw: Grab a Share of the 100,000 USDT Prize Pool!",https://announcements.bybit.com/en-US/article/april-cherry-blossoms-lucky-draw-grab-a-share-of-the-100-000-usdt-prize-pool--blt36f35f38f19028fd/,73
2023-04-08,P2P Egg-Cellent Easter: Share the 700 USDT Prize Pool!,https://announcements.bybit.com/en-US/article/p2p-egg-cellent-easter-share-the-700-usdt-prize-pool--blt4b90c3f64745dfbc/,74
2023-04-07,"Bybit: Your Trusted Partner for Secure, Smooth and Rewarding Crypto Trading",https://announcements.bybit.com/en-US/article/bybit-your-trusted-partner-for-secure-and-rewarding-crypto-trading-blt475ef44514142685/,74
2023-04-07,Notice on Adjustment of Auto Repayment Rules for Unified Trading Account,https://announcements.bybit.com/en-US/article/notice-on-adjustment-of-auto-repayment-rules-for-unified-trading-account-bltb9713211cb2dd0cd/,74
2023-04-06,"ACS Community Airdrop: Stake to Share 300,000,000 ACS!",https://announcements.bybit.com/en-US/article/acs-community-airdrop-stake-to-share-300-000-000-acs--bltdc50cba4e5b0864d/,75
2023-04-06,Introducing Position Builder: Build Winning Portfolios in One Click,https://announcements.bybit.com/en-US/article/introducing-position-builder-build-winning-portfolios-in-one-click-bltbb69f9f79cdfa595/,75
2023-04-06,"Referral Double Delight: 10,000 USDT Grand Prize and 25 USDT Cashbacks Await!",https://announcements.bybit.com/en-US/article/referral-double-delight-10-000-usdt-grand-prize-and-25-usdt-cashbacks-await--bltbdaade642beecd30/,75
2023-04-06,"Trading Tools Starter Kit: Cover Losses With a 100,000 USDT Prize Pool!",https://announcements.bybit.com/en-US/article/trading-tools-starter-kit-cover-losses-with-a-100-000-usdt-prize-pool--blte89686874898c67a/,75
2023-04-06,Introducing Tools Discovery: Discover Trading Tools Tailored to Your Style,https://announcements.bybit.com/en-US/article/introducing-tools-discovery-discover-trading-tools-tailored-to-your-style-blt608e44d6b38922d3/,75
2023-04-06,Update on Maximum Order Value for Spot Pairs (2023-04-07),https://announcements.bybit.com/en-US/article/update-on-maximum-order-value-for-spot-pairs-2023-04-07--blte21b60ea64dfcbdc/,75
2023-04-05,"Coming Soon: AXL/USDT — 77,500 AXL Up for Grabs!",https://announcements.bybit.com/en-US/article/coming-soon-axl-usdt-77-500-axl-up-for-grabs--blt1693ea2a8baa4862/,75
2023-04-05,XCAD Network's PLAY Token on Bybit Web3 IDO: Snapshot Period Starts Soon,https://announcements.bybit.com/en-US/article/xcad-network-s-play-token-on-bybit-web3-ido-snapshot-period-starts-soon-blta639feeaddba821e/,75
2023-04-04,Copy Trading: Subaccounts Now Supported & Improved Copy Stop Loss,https://announcements.bybit.com/en-US/article/copy-trading-subaccounts-now-supported-improved-copy-stop-loss-bltfeb873447aec27ae/,76
2023-04-04,Reality Metaverse (RLTM) on Bybit Web3 IDO: Snapshot Period Starts Soon,https://announcements.bybit.com/en-US/article/reality-metaverse-rltm-on-bybit-web3-ido-snapshot-period-starts-soon-blta2b7fb411554152d/,76
2023-04-04,Temporary Suspension of BABYDOGE/USDT Spot Trades,https://announcements.bybit.com/en-US/article/temporary-suspension-of-babydoge-usdt-spot-trades-blt0013e34810c2cba9/,76
2023-04-04,Trading Resumes for BABYDOGE/USDT Spot Pair,https://announcements.bybit.com/en-US/article/trading-resumes-for-babydoge-usdt-spot-pair-blte79dbf2be79c5a7b/,76
2023-04-04,"Celebrate the Ethereum Shanghai Upgrade With a 530,000 USDT Prize Pool!",https://announcements.bybit.com/en-US/article/celebrate-the-ethereum-shanghai-upgrade-with-a-530-000-usdt-prize-pool--blt337001d1cc761113/,76
2023-04-04,Collect PLAY XCAD Cards to Earn Free PLAY IDO Tokens,https://announcements.bybit.com/en-US/article/collect-play-xcad-cards-to-earn-free-play-ido-tokens-blt79a85bfe61d410ba/,76
2023-04-04,Spot Margin Trading: Adjustment of Maximum Leverage,https://announcements.bybit.com/en-US/article/spot-margin-trading-adjustment-of-maximum-leverage-blte65fad6b5aa7446b/,76
2023-04-03,Now Live: XCAD Network's PLAY Token on Bybit Web3 IDO,https://announcements.bybit.com/en-US/article/now-live-xcad-network-s-play-token-on-bybit-web3-ido-blt6e7796934a4061b3/,77
2023-04-03,Bybit Quests: Dive Deep into Ethereum and Stand to Win 25 USDT,https://announcements.bybit.com/en-US/article/bybit-quests-dive-deep-into-ethereum-and-stand-to-win-25-usdt-blt86b7978a2069303b/,76
2023-04-02,Now Live: Reality Metaverse (RLTM) on Bybit Web3 IDO,https://announcements.bybit.com/en-US/article/now-live-reality-metaverse-rltm-on-bybit-web3-ido-blt09299bcbf123259e/,77
2023-04-01,Bybit x Borussia Dortmund: Score Exclusive BVB Merchandise!,https://announcements.bybit.com/en-US/article/bybit-x-borussia-dortmund-score-exclusive-bvb-merchandise--blt65285071f1abb9a6/,77
2023-03-31,Bybit Web3 Staking Pools: Earn Up to 6.5% APR in Just 3 Steps 😎,https://announcements.bybit.com/en-US/article/bybit-web3-staking-pools-earn-up-to-6-5-apr-in-just-3-steps--blt54457b6b5fee2bb6/,77
2023-03-31,Get Ready for Reality Metaverse (RLTM) and XCAD Network's PLAY Token on Bybit Web3 IDO!,https://announcements.bybit.com/en-US/article/get-ready-for-reality-metaverse-rltm-and-xcad-network-s-play-token-on-bybit-web3-ido--blt82f09d36bdadea84/,77
2023-03-31,New Listing: BABYDOGE/USDT — Grab a Share of the 32 Trillion BABYDOGE Prize Pool!,https://announcements.bybit.com/en-US/article/new-listing-babydoge-usdt-grab-a-share-of-the-32-trillion-babydoge-prize-pool--bltaabb87a34ad28101/,77
2023-03-31,"Ethereum Shanghai Countdown Party: Earn Up to 6.5% APR and 530,000 USDT in Prizes!",https://announcements.bybit.com/en-US/article/ethereum-shanghai-countdown-party-earn-up-to-6-5-apr-and-530-000-usdt-in-prizes--bltf520f5216a2561d5/,77
2023-03-31,Delisting of USDC Perpetual Contracts (2023-04-04),https://announcements.bybit.com/en-US/article/delisting-of-usdc-perpetual-contracts-2023-04-04--blt30677cf796c1a3a9/,78
2023-03-31,Collect Reality NFT Badges to Earn Free Reality Metaverse IDO Tokens,https://announcements.bybit.com/en-US/article/collect-reality-nft-badges-to-earn-free-reality-metaverse-ido-tokens-blt977e99e4bf5e0ef4/,77
2023-03-31,ByVotes Chapter 13: The Results Are In!,https://announcements.bybit.com/en-US/article/byvotes-chapter-13-the-results-are-in--blt1cef600f5b237309/,78
